,gender,race,age,education,church_goer,patriotism,health_insurance,discuss_politics,political_interest,ideology,pid3,pid7,voted,votechoice,obama_muslim,climate_change,cc_caused_by_man,same_sex_wedding,econ_health,birthright_citizenship,build_wall,affirmative_action,corrupt_government,bathroom_policy,gay_marriage,death_penalty,rel_important,rel_daily_guidance,rel_bible_word,rel_attend_church,happy_life
942,1,1,32,5,2,4,1,1,2,99,0,4,-2,-2,1,1,3,1,4,3,2,3,4,1,1,1,2,-1,2,-1,2
943,1,1,65,9,2,1,1,1,3,2,1,1,1,1,-8,-8,3,2,2,1,3,3,4,-8,1,-8,1,1,2,-1,1
944,2,1,49,10,2,-6,1,-6,-6,6,0,4,-2,-2,-6,1,1,1,4,2,3,2,1,1,2,2,1,2,2,-1,3
945,1,1,85,9,2,1,1,2,2,99,3,5,1,2,2,1,3,1,2,1,3,3,4,1,2,1,2,-1,3,-1,2
946,1,5,56,9,1,1,1,1,4,6,2,6,1,-9,-8,1,1,1,2,2,3,1,4,2,3,1,1,2,1,2,2
947,1,1,58,14,1,2,1,1,1,2,1,1,1,1,2,1,-8,2,2,2,2,1,4,2,1,2,1,2,2,1,2
948,2,1,50,9,2,1,1,1,2,99,1,1,1,2,1,1,1,2,4,2,3,1,2,2,1,1,2,-1,2,-1,4
949,1,1,37,12,1,4,1,1,3,2,1,2,1,1,2,1,1,2,4,1,2,2,2,2,1,1,2,-1,2,-1,3
950,2,1,69,10,2,1,1,1,2,2,1,1,1,1,2,1,1,2,5,1,2,3,4,2,1,1,2,-1,2,-1,2
951,1,1,66,8,1,1,1,1,3,99,1,2,1,1,-8,1,3,2,2,3,2,1,3,1,1,1,1,1,2,-1,1
952,1,1,53,13,2,-6,1,-6,-6,5,2,6,-2,-2,-6,1,3,1,3,3,3,1,4,2,1,1,2,-1,2,-1,2
953,2,1,46,13,1,1,1,1,1,5,2,6,1,2,-8,1,3,1,3,1,1,2,3,1,2,1,1,3,2,-1,3
954,1,1,53,11,1,1,1,1,2,4,2,6,1,1,2,1,3,1,5,1,1,1,4,-8,3,2,1,2,1,-1,3
955,2,1,46,13,1,1,1,1,2,4,-8,4,1,2,2,1,1,1,4,3,-8,2,2,2,1,1,1,2,2,-1,2
956,2,1,37,14,2,4,1,1,2,2,1,2,1,1,2,1,1,1,2,3,2,1,4,2,1,2,2,-1,3,-1,1
957,1,5,18,7,1,1,1,1,1,99,3,3,-2,-2,1,1,3,2,4,2,3,3,2,1,1,-8,2,-1,2,-1,1
958,2,2,67,12,1,1,1,1,3,99,1,1,1,1,-8,1,3,1,2,2,1,1,4,1,2,1,1,2,1,1,1
959,2,1,28,13,2,2,1,1,1,3,1,2,1,5,2,1,1,2,2,2,2,1,3,2,1,2,2,-1,3,-1,2
960,2,1,65,9,2,1,1,1,2,6,2,7,1,2,1,2,3,2,4,1,1,2,2,2,2,1,1,1,1,-1,3
961,1,2,45,13,1,1,1,2,2,4,1,2,1,1,2,1,3,1,2,3,2,3,3,1,2,1,1,2,1,-1,3
962,1,1,18,7,2,1,1,1,3,5,2,7,1,5,2,1,3,1,2,3,1,2,2,2,2,1,1,1,2,-1,3
963,1,1,33,13,1,1,1,1,2,5,2,6,1,2,2,2,2,1,4,3,3,2,1,1,3,1,1,1,3,-1,1
964,1,5,24,10,2,2,1,1,2,5,2,6,1,1,2,1,3,1,4,2,2,3,3,1,1,2,2,-1,3,-1,2
965,1,1,29,10,1,1,1,1,1,7,5,5,1,2,2,1,3,1,4,3,1,2,3,1,2,2,1,3,2,-1,3
966,1,1,49,16,2,4,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,-1,3,-1,3
967,2,1,82,5,2,2,1,2,2,99,1,2,-2,-2,1,1,3,2,3,1,1,3,2,2,-8,1,1,-8,-8,-1,3
968,2,1,32,10,1,2,2,1,2,6,3,4,-2,-2,-8,1,3,1,5,2,3,2,1,1,1,2,1,3,1,2,1
969,1,1,47,13,2,1,1,1,4,6,2,6,1,2,2,1,1,2,3,1,1,2,1,2,1,1,2,-1,2,-1,2
970,2,1,53,11,1,1,1,2,2,99,3,5,1,2,1,1,3,1,4,1,1,2,1,1,3,1,1,3,1,1,1
971,2,1,19,10,2,1,1,1,4,99,3,4,-2,-2,1,-8,3,2,3,3,3,1,3,1,1,1,1,2,2,-1,1
972,2,2,47,11,1,1,1,2,3,99,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,1,1,2,-1,3
973,2,1,71,11,1,4,1,1,1,1,1,1,1,1,2,1,3,2,2,1,2,3,3,2,1,2,1,3,2,-1,4
974,1,6,57,9,1,2,1,2,4,99,0,4,-2,-2,-8,1,3,1,4,2,3,3,1,1,3,1,1,2,1,2,3
975,1,1,64,9,1,4,1,1,2,6,-8,5,0,-2,-8,2,2,1,4,2,-8,-8,2,1,3,1,1,3,1,-1,3
976,2,3,59,12,2,4,1,1,1,3,3,3,1,1,2,1,1,1,3,2,2,3,3,2,1,2,1,1,3,-1,3
977,-9,1,71,8,1,1,1,2,3,4,3,3,-2,-2,2,1,3,1,3,1,1,-9,2,1,3,1,1,2,1,-1,1
978,2,1,48,13,2,1,1,2,4,99,-8,-8,0,-2,-8,1,3,2,5,3,3,-8,2,2,1,1,2,-1,2,-1,3
979,2,5,47,6,2,4,1,2,4,-9,0,4,0,-2,-8,-8,-8,-8,-8,3,3,3,-8,-8,-8,-8,2,-1,-8,-1,3
980,2,-2,-9,13,2,4,-9,1,2,1,1,1,-2,-2,2,2,1,2,4,2,2,1,2,2,1,-9,-9,-1,-9,-1,-9
981,1,1,61,9,2,-6,1,-6,-6,99,3,4,-2,-2,-6,1,1,1,4,1,1,3,1,1,2,1,1,2,1,-1,1
982,-9,1,61,9,2,1,1,1,3,4,1,2,-2,-2,2,1,3,2,5,2,1,2,2,2,1,1,1,2,2,-1,2
983,2,6,58,10,1,1,1,1,2,2,3,3,1,-2,1,1,2,2,5,2,3,1,2,2,1,2,1,2,2,-1,3
984,1,5,36,7,2,1,1,2,3,4,3,3,-2,-2,-8,1,1,1,5,2,2,2,4,1,2,1,1,2,1,-1,2
985,1,2,19,7,1,2,2,2,4,4,3,5,1,2,2,1,3,2,2,2,3,2,3,2,3,2,1,3,1,-1,1
986,2,1,47,13,1,1,1,1,1,7,2,7,1,2,1,2,2,1,3,1,1,2,4,1,2,2,1,2,1,-1,2
987,2,1,31,13,1,2,1,1,1,7,2,7,1,2,1,2,2,1,4,3,1,2,2,1,3,1,1,3,1,1,1
988,2,2,72,10,1,4,1,2,2,99,1,1,1,1,2,1,3,1,3,3,2,3,3,2,3,2,1,3,1,2,2
989,2,1,54,11,1,1,2,2,4,4,1,2,0,-2,1,1,3,2,5,1,1,3,4,1,1,1,1,3,1,1,2
990,1,1,70,8,2,4,1,2,4,99,0,4,-2,-2,-8,1,3,1,4,1,2,3,3,1,3,1,1,1,2,-1,4
991,2,1,21,10,1,1,1,1,3,99,-8,-8,-2,-2,1,1,3,1,4,2,3,1,3,1,1,2,1,1,2,-1,2
992,2,1,-9,10,1,2,1,1,2,-8,3,3,1,1,1,1,1,1,4,3,-8,3,1,-8,1,1,1,3,1,-1,3
993,2,6,24,9,1,2,2,2,2,99,2,6,0,-2,1,1,3,1,5,2,1,2,4,2,1,1,1,3,1,1,3
994,2,1,90,13,2,2,1,2,2,4,2,7,1,2,1,1,3,1,3,2,2,2,3,1,2,1,1,2,2,-1,3
995,2,1,38,12,1,2,1,2,3,6,2,6,1,2,2,1,3,2,3,2,3,2,3,2,1,1,1,2,2,1,2
996,2,1,47,12,2,-6,1,-6,-6,5,5,5,-2,-2,-6,2,2,1,4,2,2,1,2,2,1,2,1,3,1,-1,5
997,2,2,43,10,1,-6,1,-6,-6,99,3,-8,-2,-2,-6,2,3,2,3,3,2,1,4,1,3,2,1,3,2,-1,4
998,2,1,43,9,2,1,2,1,2,99,3,4,-2,-2,1,1,3,1,4,3,2,2,2,1,1,1,1,3,1,-1,1
999,1,1,20,9,2,4,1,1,1,3,3,3,1,1,2,1,1,2,3,2,2,2,3,2,1,2,2,-1,2,-1,2
1000,1,1,24,13,2,2,1,1,2,3,3,3,1,1,2,1,1,2,3,2,2,2,2,2,1,1,2,-1,3,-1,2
1001,2,1,80,13,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,4,2,1,1,1,1,2,-1,1
1002,1,1,64,13,1,1,1,1,2,6,2,6,1,2,1,1,3,1,3,2,3,2,3,1,2,1,1,2,1,-1,2
1003,2,1,68,13,1,1,1,1,1,6,2,7,1,2,-8,1,2,1,4,1,1,2,3,-8,2,1,1,3,1,2,1
1004,1,5,35,8,2,4,1,2,2,5,3,4,0,-2,2,1,1,1,3,3,2,3,5,2,3,1,1,1,1,-1,2
1005,1,1,46,15,1,1,1,1,1,3,1,1,1,1,2,1,3,1,3,2,2,3,3,2,1,-8,2,-1,2,-1,1
1006,1,1,33,9,2,2,2,2,4,99,3,4,-2,-2,1,2,3,1,3,2,1,3,3,2,1,1,1,1,3,-1,2
1007,1,1,73,12,1,1,1,1,1,6,2,7,1,2,2,2,2,1,4,1,1,3,2,1,2,1,1,3,1,-1,2
1008,1,1,70,11,2,1,1,1,1,6,3,5,1,1,2,1,3,2,2,2,2,1,3,2,1,1,1,2,3,-1,2
1009,2,5,53,16,1,4,1,1,2,99,1,1,1,1,2,1,1,2,3,2,2,1,4,2,1,2,1,3,2,1,2
1010,2,2,37,10,2,4,1,2,2,99,1,1,1,-9,2,1,3,2,4,2,2,1,4,1,1,2,2,-1,2,-1,2
1011,2,1,79,9,2,2,1,1,3,99,1,2,1,2,-8,2,2,1,2,2,1,1,4,1,3,2,1,1,1,-1,2
1012,2,1,42,11,1,-6,1,-6,-6,6,2,7,-2,-2,-6,1,3,1,3,2,1,-8,3,1,-9,-9,1,3,1,-1,1
1013,1,1,60,9,2,1,1,2,3,4,3,5,1,2,1,2,1,2,3,1,3,2,3,1,1,1,2,-1,2,-1,2
1014,1,1,76,10,2,1,1,1,3,4,1,2,1,1,2,1,3,2,2,2,2,2,4,2,1,1,2,-1,2,-1,2
1015,1,5,70,9,1,1,1,1,2,99,1,1,1,1,2,1,1,2,2,1,2,1,4,2,1,1,1,2,1,-1,2
1016,2,1,66,13,1,-6,1,-6,-6,6,2,7,-2,-2,-6,2,3,1,4,1,1,2,4,1,1,1,1,2,2,-1,2
1017,2,1,72,13,1,2,1,1,2,5,3,5,1,2,2,1,2,1,2,1,1,2,4,1,2,1,1,3,2,-1,2
1018,2,1,50,12,1,1,1,1,4,99,2,6,1,-8,1,1,3,1,5,2,1,2,2,2,2,1,1,1,2,-1,3
1019,2,5,34,10,2,5,1,1,2,99,3,5,1,-2,2,1,3,1,4,3,2,3,4,2,1,1,2,-1,2,-1,1
1020,2,1,46,6,1,1,1,1,1,6,2,7,1,2,1,2,3,1,4,2,1,2,2,1,3,2,1,2,1,2,3
1021,1,1,68,10,1,2,1,2,2,6,2,7,1,2,-8,2,2,-8,2,1,1,2,2,-8,2,1,-8,-1,1,-1,2
1022,2,2,25,13,1,4,1,1,2,2,1,1,1,1,2,1,3,2,3,2,2,1,4,2,1,1,1,3,2,-1,2
1023,1,1,71,9,1,1,1,2,3,5,3,4,1,2,-8,1,3,2,3,1,2,2,3,2,3,1,1,1,2,1,1
1024,2,1,37,10,1,1,1,1,2,4,1,2,1,1,2,1,3,1,4,2,2,3,4,1,1,1,1,1,2,-1,2
1025,1,1,50,9,1,1,1,1,2,99,3,3,0,-2,1,1,1,2,3,3,3,2,3,1,3,2,1,2,1,-1,2
1026,1,5,37,9,1,1,1,1,3,99,3,3,1,3,2,1,3,2,3,3,2,3,2,1,2,1,1,1,3,-1,2
1027,2,4,41,9,1,4,1,1,2,3,1,2,1,1,2,1,1,1,3,3,3,3,3,2,1,1,1,2,2,-1,3
1028,2,5,20,10,1,7,1,1,2,99,1,2,0,-2,2,2,3,2,4,2,2,1,3,2,1,2,1,3,1,-1,4
1029,1,5,32,10,2,1,1,1,2,99,0,4,0,-2,2,1,1,-9,5,2,1,3,1,-8,1,1,2,-1,3,-1,3
1030,2,1,59,14,1,1,1,1,3,5,2,6,1,2,-8,1,1,1,4,1,3,2,2,1,3,1,1,2,2,1,3
1031,1,1,23,13,2,7,1,1,1,1,3,3,1,1,2,1,1,2,4,2,2,1,2,2,1,2,2,-1,3,-1,3
1032,1,1,62,13,2,1,1,1,1,4,3,5,1,2,2,1,2,2,4,1,1,3,4,2,2,1,2,-1,2,-1,4
1033,2,2,41,9,1,3,1,1,2,99,1,1,1,1,1,1,3,1,4,2,2,2,1,1,3,2,1,3,1,-1,2
1034,2,1,74,14,2,4,1,1,1,1,5,3,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,-1,3,-1,2
1035,2,5,-9,10,2,4,2,1,2,7,3,5,1,2,2,1,1,1,4,2,2,2,2,1,2,1,1,3,1,-1,3
1036,1,1,40,14,1,1,1,1,2,6,2,7,1,2,1,2,2,1,3,3,1,2,3,1,2,1,1,3,2,1,2
1037,2,1,-9,12,1,1,1,1,2,5,3,3,1,1,2,1,3,2,4,2,2,2,3,2,1,1,2,-1,2,-1,3
1038,2,1,30,15,1,1,1,1,2,7,2,7,1,2,1,1,1,1,4,1,3,3,4,1,2,1,1,3,1,-1,1
1039,1,1,31,13,2,2,1,1,3,5,2,6,1,3,2,1,1,1,2,2,2,2,2,2,1,1,2,-1,3,-1,1
1040,1,1,34,13,2,1,1,1,1,4,3,5,1,-2,2,1,1,2,2,1,2,2,2,2,1,1,2,-1,3,-1,3
1041,1,5,58,9,1,1,1,1,2,4,2,6,1,2,-8,1,1,-9,3,2,1,2,3,2,3,1,1,3,1,-1,3
1042,2,1,68,14,2,2,1,1,1,2,1,1,1,1,2,1,3,2,3,3,2,1,3,2,1,2,2,-1,3,-1,2
1043,1,1,32,10,1,3,1,1,2,5,2,6,1,2,2,1,3,1,2,3,3,2,3,1,2,1,1,1,1,-1,1
1044,1,5,-9,8,1,4,1,1,2,99,3,4,0,-2,-8,1,3,1,4,2,3,3,4,2,2,1,1,2,2,-1,2
1045,2,1,78,3,1,1,1,2,1,5,1,1,1,1,-8,1,1,2,2,2,2,3,1,1,1,2,1,1,1,1,3
1046,1,2,45,13,1,1,1,1,2,4,3,3,1,1,2,1,3,2,2,2,2,1,3,2,2,2,1,1,2,-1,2
1047,2,1,46,14,1,2,1,2,3,4,0,3,1,1,2,1,1,1,4,3,2,3,4,-8,1,1,1,2,2,-1,3
1048,2,2,44,11,1,4,1,1,2,4,1,1,1,1,2,1,3,2,4,2,3,2,4,2,1,1,1,2,2,-1,2
1049,1,1,25,13,1,1,1,1,2,3,3,3,1,1,2,1,1,1,2,2,2,2,4,2,1,2,2,-1,3,-1,2
1050,2,1,34,12,2,4,2,1,2,1,3,3,1,1,2,1,3,1,5,2,1,2,3,1,2,1,1,1,3,-1,5
1051,1,1,67,95,2,1,1,1,1,1,2,7,1,-2,-8,1,2,1,5,2,2,3,3,-8,3,1,1,3,1,-1,1
1052,2,5,59,2,1,-6,1,-6,-6,99,1,2,-2,-2,-6,1,-8,1,3,2,2,-8,2,2,3,2,1,3,1,-1,2
1053,1,6,28,14,2,4,1,1,1,1,3,3,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,-1,3,-1,2
1054,2,2,55,9,1,2,1,1,1,99,-8,-8,1,-9,-9,1,3,-8,2,3,2,2,3,-8,2,1,1,3,1,1,1
1055,1,1,33,13,2,1,1,2,2,3,2,6,0,-2,2,2,3,1,3,3,2,2,1,1,1,1,1,1,2,-1,2
1056,1,5,44,9,1,2,2,1,2,5,2,6,-2,-2,1,1,3,1,5,2,3,2,2,1,1,1,1,3,1,-1,2
1057,2,-2,-9,10,2,4,1,1,2,3,3,3,1,1,2,1,1,2,4,3,3,3,2,2,1,1,2,-1,3,-1,2
1058,1,1,37,13,2,1,1,1,2,5,0,5,1,2,1,2,3,1,5,1,1,2,2,1,1,1,2,-1,3,-1,3
1059,1,1,68,11,1,1,1,1,1,7,2,7,1,2,1,1,2,1,5,1,1,1,3,1,2,2,1,3,1,1,1
1060,2,1,74,6,1,1,1,2,1,99,2,7,1,2,1,2,2,1,5,2,2,1,3,-8,1,1,1,3,1,-1,3
1061,2,5,36,10,1,1,1,1,2,3,1,1,1,1,2,1,3,2,4,3,1,3,4,1,2,1,1,1,2,1,3
1062,1,1,52,12,2,-6,2,-6,-6,4,3,3,-2,-2,-6,1,3,2,2,2,2,3,3,1,2,2,2,-1,3,-1,3
1063,1,5,24,9,2,1,1,1,2,6,2,7,1,2,2,1,3,1,3,3,3,2,4,1,1,1,2,-1,2,-1,3
1064,2,1,33,11,1,1,1,1,2,5,3,3,1,4,2,1,1,1,4,2,2,2,2,2,1,1,1,3,2,-1,4
1065,1,1,62,9,1,3,1,1,2,99,1,1,1,1,2,1,1,2,4,2,2,2,4,-8,2,1,1,3,2,-1,2
1066,1,1,73,13,1,2,1,1,1,4,1,2,1,1,2,1,3,2,3,2,2,3,4,2,1,2,2,-1,2,-1,2
1067,2,1,18,10,1,2,1,1,3,3,1,2,1,1,2,1,1,1,3,2,2,3,4,-8,1,2,1,3,1,2,1
1068,2,1,53,15,1,1,1,1,1,2,1,1,1,1,-8,1,3,1,2,2,2,2,4,2,1,2,1,1,3,-1,2
1069,1,1,33,11,2,4,2,1,1,7,5,5,1,2,-8,2,2,1,5,3,3,2,2,2,1,2,1,2,2,-1,5
1070,1,1,61,9,1,-6,1,-6,-6,6,2,-8,-2,-2,-6,1,3,1,2,3,3,3,2,1,3,1,1,2,1,-1,3
1071,1,1,79,6,1,1,1,2,3,99,3,3,1,2,-8,2,3,1,2,3,3,3,3,1,3,2,1,1,3,-1,3
1072,2,1,68,13,2,2,1,1,3,2,1,1,1,1,2,1,3,2,3,2,2,3,3,2,1,1,2,-1,3,-1,4
1073,2,1,29,10,1,2,1,1,2,4,2,6,1,2,1,1,1,1,5,3,3,3,2,2,-8,1,1,3,1,-1,3
1074,2,1,80,9,1,-6,1,-6,-6,4,3,3,-2,-2,-6,1,2,1,4,3,2,3,3,2,3,1,1,1,2,1,3
1075,2,1,72,10,1,-6,1,-6,-6,7,2,7,-2,-2,-6,2,2,1,4,1,1,2,2,1,2,1,1,3,1,2,2
1076,2,1,40,9,2,1,1,2,3,99,1,2,1,1,2,1,3,2,3,2,2,3,4,2,1,1,2,-1,2,-1,2
1077,1,1,25,9,1,-6,2,-6,-6,99,3,5,-2,-2,-6,1,1,1,4,3,1,3,4,1,2,1,1,3,1,-1,1
1078,2,1,46,8,2,1,2,2,3,99,-8,-8,0,-2,-8,-8,-8,-8,-8,-8,1,-8,3,1,3,1,1,-8,1,-1,3
1079,-9,2,60,8,1,4,1,1,2,6,1,1,1,1,-8,1,3,1,2,3,-8,2,4,-8,3,2,1,2,1,2,1
1080,2,1,49,13,1,1,1,1,2,4,2,7,1,2,1,1,3,1,4,2,1,3,3,1,2,1,1,3,1,-1,3
1081,2,1,33,13,1,2,1,1,2,4,3,5,1,1,2,1,3,1,2,1,2,2,4,-8,1,1,1,1,2,-1,1
1082,2,5,38,10,2,4,1,1,2,99,5,-8,1,1,2,1,1,2,2,2,2,2,3,2,1,1,1,2,2,-1,1
1083,2,2,89,9,1,4,1,2,3,4,3,3,1,1,2,2,2,-9,4,3,-9,3,3,-9,-9,1,1,1,2,-1,1
1084,2,1,69,10,2,1,1,1,2,2,3,3,1,1,2,1,3,1,4,2,2,3,4,-8,1,2,2,-1,3,-1,2
1085,1,1,28,13,2,-6,1,-6,-6,3,1,2,-2,-2,-6,1,1,2,2,2,2,3,3,2,1,2,2,-1,3,-1,2
1086,1,1,52,13,1,1,1,1,3,7,2,7,1,2,1,2,2,1,3,1,2,2,3,1,3,1,1,3,1,2,1
1087,1,1,45,13,1,2,1,1,2,5,2,6,1,2,2,2,3,1,4,3,3,3,3,1,2,1,1,2,2,-1,2
1088,1,5,19,10,1,-6,1,-6,-6,99,3,4,-2,-2,-6,1,3,2,3,2,2,3,4,1,1,1,1,2,2,-1,1
1089,1,1,44,13,1,1,1,1,2,5,2,6,1,4,2,1,1,1,2,3,2,3,4,1,2,1,1,3,1,1,1
1090,1,5,32,11,2,-6,1,-6,-6,99,2,7,-2,-2,-6,1,3,1,3,1,3,2,3,2,1,1,2,-1,3,-1,2
1091,1,1,80,13,1,1,1,1,2,99,2,7,0,-2,1,2,3,1,4,1,1,2,3,1,3,2,1,3,1,1,3
1092,2,1,56,6,1,1,1,1,2,99,5,4,0,-2,2,1,3,1,5,3,1,3,2,2,1,1,1,3,1,-1,3
1093,2,1,36,14,1,4,1,1,1,2,1,2,1,1,2,1,3,2,2,2,2,1,2,2,1,2,1,3,3,-1,2
1094,1,5,18,12,2,3,1,1,2,4,1,2,1,1,2,1,1,2,4,2,2,2,2,2,1,1,2,-1,2,-1,1
1095,2,1,71,12,1,1,1,1,2,6,2,7,1,2,1,2,1,1,4,3,1,2,3,1,1,1,1,3,2,-1,2
1096,2,5,35,10,1,1,1,2,2,3,3,4,1,1,-8,1,3,-8,4,2,2,3,4,-8,1,-8,1,3,2,-1,3
1097,1,1,29,13,2,2,1,1,2,3,5,4,0,-2,2,1,1,1,2,1,1,2,2,-8,2,1,2,-1,3,-1,4
1098,1,2,40,9,1,4,1,1,1,6,1,1,1,1,2,1,1,2,3,1,2,1,4,2,2,1,1,3,1,-1,2
1099,1,1,56,13,1,1,1,1,2,4,2,6,1,2,2,1,3,2,4,1,3,-8,3,-8,1,1,1,1,2,-1,3
1100,1,1,18,9,1,1,1,2,3,6,2,7,-2,-2,1,2,3,1,4,1,1,2,3,-8,1,1,1,3,2,1,-9
1101,1,1,22,9,1,1,1,1,2,6,2,6,1,2,1,1,3,-8,4,1,1,1,3,1,2,1,1,2,2,-1,2
1102,2,1,66,13,1,1,1,1,2,6,3,5,1,2,1,1,2,1,4,3,-8,3,2,1,2,1,1,1,2,-1,2
1103,2,1,70,9,1,1,1,2,1,7,3,5,1,2,-8,2,2,1,3,3,3,2,3,1,3,1,1,3,1,2,1
1104,2,1,26,13,2,2,1,1,3,2,1,2,1,1,1,1,3,2,3,2,2,3,4,2,1,1,2,-1,2,-1,2
1105,2,5,55,10,1,1,1,2,4,99,1,2,1,3,2,1,3,1,4,3,2,2,2,1,2,1,1,2,3,-1,2
1106,2,5,37,10,1,1,1,2,4,99,3,5,-2,-2,1,1,1,1,4,1,1,1,1,1,2,1,1,3,1,-1,1
1107,2,1,54,9,2,1,2,2,2,6,2,7,1,2,1,1,1,1,4,1,1,2,2,1,3,1,2,-1,3,-1,3
1108,2,1,64,9,1,2,1,1,2,6,2,7,1,2,2,-8,2,1,4,1,1,2,4,1,2,1,1,2,2,1,2
1109,2,1,90,10,1,-6,1,-6,-6,5,2,7,-2,-2,-6,1,3,1,3,1,3,2,4,1,3,2,1,3,1,1,1
1110,1,2,20,9,2,1,2,2,4,99,1,2,0,-2,2,1,2,1,3,3,3,1,4,2,3,2,2,-1,3,-1,3
1111,1,1,49,13,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,1,2,2,1,3
1112,1,6,55,4,1,1,1,2,3,99,2,7,1,2,1,1,2,1,4,3,1,2,4,1,3,1,1,2,1,2,3
1113,1,1,20,7,1,2,1,1,2,4,3,3,0,-2,2,1,1,2,2,2,2,1,2,1,1,1,2,-1,3,-1,3
1114,1,1,67,14,1,2,1,1,1,6,3,5,1,2,1,1,2,1,4,1,1,2,2,1,2,1,1,2,2,1,1
1115,1,2,29,13,1,2,1,1,4,2,1,2,1,1,2,1,3,2,2,2,2,2,4,-9,1,2,1,3,1,-1,2
1116,2,1,55,11,2,-6,1,-6,-6,99,1,1,-2,-2,-6,1,3,2,2,3,3,3,3,1,1,1,2,-1,3,-1,2
1117,1,1,54,13,2,1,1,1,3,5,2,7,1,3,2,1,3,1,2,3,2,2,2,2,1,1,2,-1,3,-1,2
1118,1,2,54,9,1,-6,1,-6,-6,5,3,4,-2,-2,-6,1,3,2,3,3,2,3,2,1,1,1,2,-1,3,-1,3
1119,1,1,38,6,1,1,1,1,3,99,3,3,-2,-2,1,1,3,2,3,3,3,3,4,1,2,2,1,3,1,-1,1
1120,1,1,24,13,1,1,1,1,3,5,2,6,1,3,2,1,3,2,4,1,2,2,4,1,1,1,1,1,3,-1,2
1121,1,6,53,8,2,1,1,1,2,4,3,4,1,-9,1,1,1,1,4,2,1,2,4,-8,2,1,1,3,2,-1,2
1122,2,1,64,13,1,1,1,1,1,5,2,7,1,2,2,1,3,1,3,1,1,2,4,-8,2,1,1,1,2,-1,2
1123,1,5,42,13,1,-6,2,-6,-6,6,3,4,-2,-2,-6,1,3,1,2,2,2,3,3,1,3,1,1,2,2,2,2
1124,1,1,24,10,2,1,2,1,2,5,3,3,1,3,2,1,1,1,2,2,2,1,4,2,1,1,2,-1,2,-1,3
1125,2,1,68,13,1,1,1,1,2,5,3,3,1,3,2,1,3,2,3,3,2,2,4,-8,2,1,2,-1,3,-1,3
1126,1,1,45,13,2,2,1,1,2,2,3,3,1,3,2,1,1,2,2,3,2,1,4,2,1,-8,2,-1,3,-1,1
1127,2,1,34,11,1,1,1,1,2,4,2,6,1,2,1,2,2,1,3,2,2,3,3,1,1,2,1,3,2,2,2
1128,2,1,37,10,1,1,2,1,4,99,3,4,0,-2,2,1,3,1,4,2,2,3,4,2,1,2,1,3,2,-1,2
1129,2,2,72,9,1,1,1,1,2,4,1,1,1,1,1,1,3,2,4,1,2,2,4,1,1,2,1,3,1,2,1
1130,2,1,71,12,1,1,1,1,2,2,1,1,1,1,2,1,3,2,4,2,2,3,4,2,1,2,1,2,2,1,2
1131,1,1,75,10,1,1,1,1,1,7,5,5,1,2,-8,1,2,1,4,1,1,2,3,1,2,1,1,3,1,-1,1
1132,1,1,23,13,1,1,1,1,2,4,0,5,1,2,2,1,3,1,5,2,2,3,2,1,1,1,1,3,2,-1,3
1133,1,1,53,13,2,4,1,2,2,5,5,4,1,2,-8,1,2,1,4,1,3,2,2,1,2,2,2,-1,1,-1,3
1134,2,2,56,15,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,4,1,3,2,1,3,1,1,3
1135,2,5,21,11,2,4,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,1,2,2,1,1,2,-1,3,-1,3
1136,2,1,53,9,2,1,1,1,2,5,3,5,1,2,1,1,3,2,2,2,1,2,3,-8,1,1,1,2,1,-1,2
1137,1,1,46,9,1,-6,1,-6,-6,5,3,5,-2,-2,-6,1,1,1,3,2,1,2,2,1,2,1,1,3,1,-1,2
1138,2,5,57,9,2,1,1,1,2,3,1,1,1,1,1,1,3,2,2,2,2,3,4,1,1,1,1,3,2,-1,2
1139,2,1,24,12,1,2,1,1,2,6,2,7,1,2,1,2,3,1,4,2,1,2,2,1,2,1,1,3,1,1,2
1140,1,1,85,9,1,2,1,2,2,99,1,1,1,1,1,1,3,2,2,2,2,2,4,2,2,2,1,1,-8,-1,3
1141,2,1,56,9,1,1,1,2,4,99,2,7,1,2,-8,1,2,1,4,2,2,2,4,-8,3,1,1,3,1,2,3
1142,1,1,38,10,1,1,1,1,2,5,2,6,1,2,1,1,2,1,4,3,2,2,2,1,3,1,1,3,1,1,2
1143,2,2,38,13,1,2,2,1,2,4,1,2,1,1,2,1,1,1,4,1,3,2,3,1,2,1,1,1,2,-1,3
1144,2,1,30,11,1,1,1,2,4,99,3,4,0,-2,-8,1,3,1,4,1,3,3,4,2,1,1,1,1,2,2,2
1145,2,1,58,7,2,1,1,2,3,99,0,4,-2,-2,1,1,1,2,4,2,3,2,4,1,1,1,1,1,1,-1,1
